PMP,INDICE DE MANTENIMIENTO,SERVICIO,EQUIPO,MARCA,MODELO,SERIE,NIC,FRECUENCIA,MANTENIMIENTO INTERNO O MANTENIMIENTO EXTERNO O CONTRATO,PROVEEDOR,Inicio,Fín,FP,ESTADO,OBSERVACIONES
2026-1,0,PABELLÓN CENTRAL,Mesa Qx Traumatológica,MAQUET,YUNO,62,IM128-13,1,COMPRA DE SERVICIO,PV EQUIP,,,,1. PENDIENTE,
2026-1,15,PABELLÓN CENTRAL,Mesa Qx Universal,MAQUET,ALPHACLASSIC PRO 1118.06K0,10079,,1,COMPRA DE SERVICIO,PV EQUIP,,,,1. PENDIENTE,
2026-1,15,PABELLÓN CENTRAL,Mesa Qx Universal,MAQUET,ALPHACLASSIC PRO 1118.06K0,10082,IM123-12,1,COMPRA DE SERVICIO,PV EQUIP,,,,1. PENDIENTE,
2026-1,0,LABORATORIO,Microcentrífuga,BENCHMARK,C2417-E,E03200093,IM149-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,0,LABORATORIO,Microcentrífuga,BENCHMARK,C2417-E,F0620053,IM148-20,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,0,LABORATORIO,Microcentrífuga,BENCHMARK,C2417-E,F0820087,IM147-20,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,15,PABELLÓN CENTRAL,Microscopio Qx Neurocirugia-Otorrino,CARL ZEISS,OPMI VARIO,386438,IM049-05,1,COMPRA DE SERVICIO,QUALITEK,,,,1. PENDIENTE,
2026-1,11,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Microscopio Qx Otorrino,Kaps,Kaps,18155,IM048-00,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,13,ANATOMIA PATOLOGICA,Montador de Láminas,Leica,CV5030,6014,,1,CONVENIO,NEWPATH,04-04-2024,04-04-2026,11. NOVIEMBRE,1. PENDIENTE,
2026-1,13,ANATOMIA PATOLOGICA,Montador de Láminas,Leica,CV5030,6014,,1,CONVENIO,NEWPATH,,,11. NOVIEMBRE,1. PENDIENTE,
2025-1,12,ANATOMIA PATOLOGICA,Placa Fría,LEICA,HISTOCORE ARCADIA C,8618,,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,03. MARZO,4. EJECUTADO,
2025-1,12,ANATOMIA PATOLOGICA,Placa Fría,LEICA,HISTOCORE ARCADIA C,8631,,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,03. MARZO,4. EJECUTADO,
2026-1,12,ANATOMIA PATOLOGICA,Placa Fría,LEICA,HISTOCORE ARCADIA C,8618,,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,01. ENERO,1. PENDIENTE,
2026-1,12,ANATOMIA PATOLOGICA,Placa Fría,LEICA,HISTOCORE ARCADIA C,8631,,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,01. ENERO,1. PENDIENTE,
2025-1,14,ANATOMIA PATOLOGICA,Procesador Tejidos,Leica Biosystem,ASP6025,2243,IM067-19,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,03. MARZO,4. EJECUTADO,
2026-1,14,ANATOMIA PATOLOGICA,Procesador Tejidos,Leica Biosystem,ASP6025,2243,IM067-19,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,01. ENERO,1. PENDIENTE,
2025-1,13,ANATOMIA PATOLOGICA,Tincionador de Láminas,Leica,HistoCore SPECTRA ST,875,IM111-23,1,GARANTIA,NEWPATH,30-06-2023,30-06-2026,06. JUNIO,4. EJECUTADO,
2026-1,13,ANATOMIA PATOLOGICA,Tincionador de Láminas,Leica,HistoCore SPECTRA ST,875,IM111-23,1,GARANTIA,NEWPATH,30-06-2023,30-03-2026,07. JULIO,1. PENDIENTE,
2025-1,13,ANATOMIA PATOLOGICA,Tincionador de Láminas,Leica,ST5020,3139,IM068-19,1,CONVENIO,NEWPATH,04-04-2024,04-04-2026,11. NOVIEMBRE,1. PENDIENTE,
2026-1,13,ANATOMIA PATOLOGICA,Tincionador de Láminas,Leica,ST5020,3139,IM068-19,1,CONVENIO,NEWPATH,,,11. NOVIEMBRE,1. PENDIENTE,
2026-1,12,LABORATORIO,Microscopio Universal,OLYMPUS,BX-43F,3E45263,,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,12,LABORATORIO,Microscopio Universal,OLYMPUS,CX41,SIN SERIE,,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,12,CDT - POLICLINICO DE CARDIOLOGIA,Test de esfuerzo,Welch Allyn Mortara - Hillrom Baxter,QSTRESS,123010001123,IM113-23,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,12,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Ultrasonoterapia combinada,ENRAF NONIUS,SONOPLUS 692,04.175,,1,COMPRA DE SERVICIO,ANDOVER,,,,1. PENDIENTE,
2026-1,12,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Ultratermia,ENRAF NONIUS,CURAPLUS 970,28559,,1,COMPRA DE SERVICIO,ANDOVER,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Olsen,QUALITY,10006060,IM019-22,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908103,IM012-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908104,IM011-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908105,IM016-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908106,IM018-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908108,IM013-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908109,IM014-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908113,IM020-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908114,IM015-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Kavi,Unik,2016127498,IM010-21,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Kavi,Unik,2016127532,IM008-21,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Kavi,Unik,2016129729,IM009-21,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,16,DENTAL,Unidad Dental,Dabi Atlante,Croma,500000565180,IM017-22,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),Valleylab,FORCE FX8C,F2K24444A,IM022-17,0,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),Valleylab,FORCE FX8C,F6D60421A,IM025-17,0,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),Valleylab,FORCE FX8C,F6K50446A,IM027-17,0,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ERBE,VIO 300D,11321494,IM021-18,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ERBE,ICC 80,C-1878,,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ZERONE,ZEUS 400,A00BUBL0016 / A03BUBL0620,IM030-19,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ZERONE,ZEUZ VISIÓN,A02BSAQ0035,IM036-18,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ZERONE,ZEUZ VISIÓN,A02BSAQ0036,IM037-18,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),MEDTRONIC,XPS NEXUS,XP12305027,,1,COMODATO,,,,,1. PENDIENTE,
